景点,comments
东关街,美食，特色小吃很多，商业气息和古街相印，有种远离城市喧嚣嗯宁静。喜欢吃门口梅园的狮子头！
东关街,扬州的古街，吃的，玩的，看的全有，古典民居的风格很浓，还有些地方还保持了原貌，这很难得！
东关街,东关街的那个城门楼很有古意，感觉不错！街道里的店铺，小巷都很有意思！
东关街,可品美食，可购特产，可观戏曲，实乃游客必游之地！
东关街,复古一条街，感觉是修复的，被商业店铺充斥着，个园坐落其中，很大的一片园林，很值得一游。
东关街,很多人哦，里面很古老的感觉，好多好吃的小吃，扬州的文化在这里充分体现，还做了面人，可爱
东关街,带爸妈出门转一转，吃了点小吃，包子还行。人造景观，人很多，当天回。
东关街,好地方，扬州老街还是比较有看头的，特色比较多，吃的也好，玩的也好。
东关街,晚上去看看不错，还不要门票，都是一些古街商业，有很多小吃，值得一看
东关街,很棒的一条街，人气很高，到处都是小吃和一些扬州特色纪念品，值得一去
东关街,跟很多古城一样是一条仿古商业街，内有多处太古进名宅。我表弟夫妻很喜欢。还可以值得玩玩
东关街,东关街值得一游，但是摩托车速度，印象很不好
东关街,其实是很简单一条街，这里特别难停车，然后里面卖的一些小吃比较多，其他的就是一些，扬州的一些特产，但这街上的东西稍微贵一点。
东关街,东关街的小吃不仅品种多而且价格不贵，口味也不错，长长的一条街可以从头吃到尾，爽！！
东关街,流传上千年的古都 美女特别多 很好玩 好吃的也多
东关街,不错，路很长，吃吃逛逛还是不错的，有的很累
东关街,里面有各种各样的小东西，感觉像手工做的，很精美，还有还有好多小吃，叫花鸡好吃！！！
东关街,很好玩，很值得一逛。很多历史性的东西！！！
东关街,朴素的街道，玲琅满目的小店，扬州必到之地。
东关街,文人墨客笔下的扬州，盐商的极尽奢侈繁华，尽在这短短的一段街区
东关街,去扬州多次，这里第一次到，小吃多，吃到撑，都好吃，其它购物就看看，消化一点继续吃
东关街,必须再去一次 上次太冲忙了 大扬州威武啊
东关街,只是路过，太遗憾没去成，晚上路过时就被吸引住了，下次必须的。
东关街,东关和东圈门一带是扬州古城名人及盐商故居、景点较为集中的区域，乘三轮车30元，讲解大约2小时结束。游走老街之中，参观江氏故居、琼花观、吴道台府、谢馥春、朱自清故居、武当行宫、汪氏小苑、三和四美酱菜厂。街上有小吃很多，少品几许，味道都很不错。我上下班经常路过
东关街,好多好吃的，人也好多啊！喜欢那一抹青墙。
东关街,每年回去扬州都会去逛二圈，虽然现在商业气息越来越重，但也能找到许多惊喜和快乐。
东关街,真的贵，但是很有特色，印象最深的是有一个捏面人的摊子，真的栩栩如生，虽然贵了点
东关街,离瘦西湖不远，步行1500米左右，瘦西湖风景区出来沿着护城河走就行，风景优美。
东关街,很古老的建筑，唐宋元明清的建筑都有，离个园很近，值得一看，小吃也多，消费不高。
东关街,扬州必去的一个地方！很有特色的一天古街巷，古宅、美食，尤其是这里的夜景，很美！
东关街,不错，蛮好的东关街，有吃有玩，下次还来
东关街,人多，脏乱，全是购物的店没什么可看性！
东关街,很有趣的一条街，有各种小吃各种小玩意，还有属于它的特色，从头走到尾真的是很有劲
东关街,"好喜欢这条街,节日的夜晚分外热闹,最吸引人的是街上有买当地特色的小玩意、小吃。"
东关街,东关街是扬州比较著名的景点之一，长长的老街透露着扬州的古往今来，可以来逛逛呦
东关街,每个小园子都很漂亮各有各的特色各有各的惊喜而且五一假期人也不是很多，可以无忧无虑的拍照很开心发现了一个比较小众的地方
东关街,来到扬州一定要去东关街去看看夜景，灯光效果很美，亮点就是小吃和历史悠久的古城
东关街,经典很多，很实惠，取票方便，下次再来
东关街,不错，票价很合算，比现场购买强很多。
东关街,传统与现代的完美结合，穿越时空的轮回，流连于那街那店……
东关街,很美丽的古街！个人比较喜欢古街！商铺很多！都很有特色尤其各色美食，数不胜数！
东关街,东关街的东头是扬州的东门，出了东门就是东关渡口。在旧日里，东关街上市井繁华，有许多店铺，如今还保留下来的“东关街百货商店”门楼，就曾经是东关街上最大的商店。
东关街,扬州之旅感觉最有意思的地方，虽然有点像北京的南锣鼓巷，南京的夫子庙，依然有趣
东关街,喜欢历史的景点，这里不要门票，是很长的一条古街，有小吃，有城墙，有京杭大运河
东关街,位于老城区的古街区，慢慢逛逛欣赏古民居与品尝地道美食，是很惬意的享受与体验。
东关街,非常热闹的街市，晚上去更有意思，可以喝啤酒吃龙虾，世界杯期间看球的特别多。
东关街,很好玩，了解历史，能见识很多东西。
东关街,感觉挺好玩的如果下次有机会还要再来
东关街,一条普通的小吃街，没多少历史留下！
东关街,其实真的很值得逛，只可惜，人太多，都是人挤人，毕竟古人说“烟花三月下扬州”
东关街,步行街的商业真的是全国都一模一样，不过东关街的特色是利用了老城区的历史建筑，把娱乐，消费，住宿，文化等全部联系在一起，作为步行街来讲全是有特色的一个地方
东关街,很长的街道，很有历史感。好吃好玩
东关街,住在关东街里，和爱人一起悠闲的逛吃逛吃～古街+美食，赞！东西真的很好吃！
东关街,很不错的地方，可以来游玩一下。。
东关街,好吃的很多，我觉得去出去玩，看当地人在哪里吃，你也跟着在那里吃就很好了。
东关街,比周庄什么的有古韵的多，周边的老式民居什么的，有很多当地的特色小吃和手礼
东关街,这样的街区现在太多了，都很相似，比如凤凰，丽江。东关街不算大，两边的店面层次不齐，不过孩子们还是买到了喜欢的玩具小鸟。买玩具的老年人服务周到。满意而归。
东关街,扬州城的古街多的数不清，独属东关街最出名啦！是一条适合逛吃的小街啦！赞
东关街,吃食很多，街区挺有味道的，药膳是东关街的一个特色吃食，虽然贵但是超好吃
东关街,免费的4a景点，人太多了。不错
东关街,离火车站大概一小时车程。类似于北京的锣鼓巷。店铺很多好多值得看的东西。
东关街,东关很好的保留了历史印记，长乐客栈、个园至于其中给东关古街增添了亮色。不过，古街上的商家，同质化太严重，提不起消费的欲望。可惜了。
东关街,值得去品尝杨州美食，特色工艺。
东关街,大鱿鱼，10块钱一串，特别大。
东关街,穿越历史品味扬州！你从老街走来，拾取扬州名片张张！
东关街,如果你想吃好吃的，逛逛特色小店，这里是不错的选择。
东关街,时隔一年再次回到东关街，转转转
东关街,其实每个城市都有一条这样的街道，这里基本是游客专属，本地人不会来逛的
东关街,不错，又能看景，又能吃美食，美食街上的很多餐馆价格比较亲民，很实惠。
东关街,连票中4个景点在街上，另2个在街外，时间原因只能放弃。建议边逛边单买
东关街,石板路压过，一段古城的历史。吃的喝的，日常用品，本地人也经常去觅食。
东关街,感觉跟苏州山塘街类似的，小吃多，有意思的小店也多
东关街,美食广场不错，有好多好吃的，跟南京的夫子庙差不多
东关街,苏北的古街，如扬州的东关街，泰州的老街，虽较粗糙，自有江北特有神韵。
东关街,这个联票不错，东关街几处故居，纪念馆都能兼顾到，增长知识，饶有兴趣
东关街,东关街是扬州一特色古街，古色古香的建筑，吃喝玩乐全在其中，适合闲逛
东关街,免费景点，逛吃逛吃的地方，有个城楼和不同时代的地面结构分布，历史感
东关街,古色古香的街道，仿佛回到了古代。在街道上可以买到扬州很多传统特色的
东关街,这里非常值得大家前来参观，建筑设计风格独特！环境优美舒适优雅高贵！
东关街,周六下午的雨天，人不是很多，微雨走走看看还是挺有感觉的，整体环境还可以，但就和大多数古镇老街差不多，石板路，砖墙建筑，一些吃的，并没有什么特别亮点
东关街,很热闹，人很多，店的品种很多……每个古镇都有的，还有酒吧，就是人多
东关街,每个城市都有这样一条街，扬州东关街挺繁华的，不过商业化，也很严重
东关街,街区比较规整，商业气息重，景点不值得一去，性价比不高，个园不错。
东关街,特别喜欢逛东关街，特色的商品特别多，价格也很公道，小吃也很多……
东关街,无门票，老街尚保留不少的明清建筑，值的一游!
东关街,我觉得商业气息太浓，物价偏高，食品味道一般。
东关街,很多古建筑古色古香的，还有小吃街，工艺特色。
东关街,感觉有浓浓的历史氛围。小吃特别多而且不贵哦。
东关街,很有味道的一条街，去扬州的话，一定要去走走！周围交通非常方便！
东关街,东关街是扬州著名的历史文化名街，很有特色的仿古街，不错的地方！
东关街,好吃的特别多，老好吃了，很喜欢扬州的图书馆，文化的味道，嘻嘻嘻
东关街,随机进了其中一个景点，就是书院，后花园比较有景，人少，幽静。其他特色没看出来。街上的景点分布，参差不齐，去一两个就够了，不用买联票一个个打卡。
东关街,扬州东关街历史街区是一条千年文化古街，前往游览的游客络绎不绝。
东关街,扬州的老街，现在全国四处都是老街，同质化经营，小吃和商店林立！
东关街,很是热闹的一条街道，两边尽是小吃和小玩意店铺，还是挺值得逛逛的
东关街,到了扬州，东关街、瘦西湖、大明寺总是要去的，不然就白来扬州了
东关街,值得一去。十分有趣，去扬州一定要去那儿，对面就是京杭大运河。
东关街,去了扬州，东关街必去，古镇徽派建筑，边逛边品尝扬州的特色美食
东关街,特别喜欢逛东关街哦！特色小吃和各种商品琳琅满目，价格也不贵！
东关街,去的这几天下雨，游客不多吆喝声音不多，小吃也比较多，很惬意，
东关街,这条步行街非常大非常热闹两旁有不少很有特色的小吃很有扬州味道
东关街,古韵古风的旅游景点 好多馋人的小吃 好多有特色的小店 很值得一去
东关街,是扬州最具有代表性的一条历史老街，街面上市井繁华、商家林立
东关街,悠久文化传承，再现当年繁华。但我们看到的史书是有心人编的。
东关街,仿古商业街，靠近个园，有些特色店铺，餐馆等，工艺品也很多！
东关街,历史名街，值得一去呀，只是街太商业化了
东关街,由于到扬州已经是晚上，还是抽空去了离住的地方较近的东关街，已经差不多要关门了，街道是有点旧模样的，只是绝大多数已经是连锁店，有点不太喜欢。
东关街,过节期间人山人海，街上店铺林立，热闹非凡，好多好吃的小吃。
东关街,东关街历史老街区，下次六下江南时，去扬州一定去东关街看看。
东关街,商业街区，挺长的。卖吃的和一些土特产。
东关街,扬州的东关街还是比较有特色的，比较好玩，也有很多好吃的。
东关街,去到东关街，摸到炮台，十里长街洋洋洒洒，扬州炒饭好滋味。
东关街,扬州东关街是一条历史悠久的古街，著名景点较多，人来人往。
东关街,历史街区非常好，休闲之地，累了喝茶，饿了吃饭，都很方便。
东关街,很热闹的一条街，人很多，但主要是游客，有许多不错的小吃。
东关街,很值！整条街很长，各种小吃！而15块门票可以玩8个景点！
东关街,很有特色的一条街区，有很多有特色的小店和当地特色的小吃。
东关街,位于古城区的一条老街，但被整体维修过，只能算仿古一条街，里面主要是卖各色吃的，还有些小景点也要收费，就街南书屋不错，可惜也是宾馆要收费。
东关街,大爱扬州，感觉确实蛮好的。过来看看景，瘦西湖、个园等等。吃点扬州菜，夜游大运河，顺便洗个脚，真的很惬意！假如可以，老了可以考虑定居在此！
东关街,不需要门票，气氛挺好的，好吃的很多！
东关街,好有意思，古色古香的，很值得多呆多逛
东关街,没什么太多的特色，只能说一般一般一般
东关街,东关街和个园靠着，很是值得去看看，尝尝小吃，但不要吃正餐
东关街,老街一条街，到处都是小商品小吃。在谢馥春买了香包，不错。
东关街,扬州的东关街历史街区挺不错的，到这里转一圈能了解很多。
东关街,很多好吃的美食，周围有景点，推荐。
东关街,和其他仿古街比，美食集中在一个地方，少了边吃边逛的乐趣
东关街,仿古建筑，特色扬州商业街区，美食，工艺品充满扬州特色！
东关街,集齐明清时期盐商住宅和传统文化美食
东关街,扬州市东关历史街区保护为例，从保护的分类处理、真实保护与旅游商业开发的协调、原真生活的回归三个方面，探讨了历史街区中原真性保护的方法。
东关街,走在这条街上犹如穿越到历史的长河，冥冥之中，岁月蹉跎。
东关街,很不错的街区，古色古香，商品很多!
东关街,扬州城里非常有名的历史文化街区，各式扬州名店小食集聚。
东关街,体现扬州古城风韵的一条街，吃吃喝喝停停逛逛，挺不错的。
东关街,烟花三月下扬州。扬州古城，舒适。东关街，古色古香～美！
东关街,很好很棒，下次还会去的，很好玩，真是开心的一次旅行。。
东关街,在东关街可以边吃扬州狮子头，边听评弹和扬州小调，美哉。
东关街,不要门票，逛吃逛吃，也有住宿，比较贵。停车比较不方便
东关街,扬州古城墙太漂亮了，历史人文气息浓厚，值得我们去游玩
东关街,是个不错的地方，吃的美食很多，清晨时去逛的感觉很好。
东关街,很好，就是下雨了，以后有机会再来
东关街,扬州东关街有一定历史文化特色，商业芬围浓，扬州剪刀较有名，朋友们各买了一把，特色小吃也较多，饱了眼福又饱了口腹。
东关街,很长的一条街，店铺林立，很热闹。
东关街,小吃的很多啊！可以带家人去逛逛噢
东关街,一条热闹的街区！人流大！现在治安好但还是注意财物安全
东关街,扬州市的东关街很有特色的一条老街，是非常值得一去的！
东关街,南方老街都大同小异，东关也一样除了扬州本地小食和各种义乌小商品就多了一个城楼，顺便逛逛就好！
东关街,非常好玩！！很有特色的街区！很适合大人小朋友去的地方
东关街,一条老街，不要门票，街上有不少小吃店，可以边逛边吃。
东关街,每次都必须去的地方，老太的烤肉相当好吃，好像还在扩建
东关街,建筑古色古香，有很多特色小店，但吃的东西并不非常正宗
东关街,国庆大假期间人满为患，周边道路水泄不通，顺便逛逛吧
东关街,记得当时去的时候遇到一条狗，特别大的古牧，可爱死了
东关街,扬州古城，东关街可以体会到扬州慢节奏生活，值得一去
东关街,吃吃逛逛一下午就过来了，扬州节奏很慢，散步也很舒适
东关街,这是座美丽的城市，我非常喜欢。
东关街,很值得去游玩，里面有很多工艺品和地方小吃，非常诚信
东关街,古色古香的步行街，有很多有特色的小吃，叠汤圆好吃。
东关街,挺不错的地方，很好很好很好。。
东关街,这里的旅游商品值得一买，特别是扬州三把刀，还有茶具
东关街,感觉一般般吧，被饭店占据大部分，剩下可参观的不多，去过了何园和个园后，这个景点可以不用来了。有个书楼很有名，可以现在一本书也没有。
东关街,人多热闹 就是街上很热 人多就会挤 建议晚间可以去转转
东关街,就住这里，下雨了却没有仔细逛逛东关街，有点儿遗憾
东关街,因为是免费的 所以人很多很热闹 两边都有商店 可以看看
东关街,好像很多城市都有一条这样的历史街区。满足了味蕾。
东关街,扬州东关街历史街区，有名的景点，每来扬州必去之地
东关街,携程购买的门票，价格便宜又方便。街区离金山寺不远
东关街,这是一条很有名气的古街，临街商铺挺多的，适合游玩
东关街,联票还是比较值得的，尤其是街南书屋太值得一去了。
东关街,晚上去的，好好玩，灯火辉煌的，买了好几块土布呢。
东关街,历史的气息，人文的气息，风景的气息，应有尽有。。
东关街,东关街是扬州的一条老街，晚上的东关街更有一番风韵
东关街,就是一个古一条街，很深，哪儿的古一条街都一个样。
东关街,可以休闲逛逛。虽然一直觉得所谓古街卖的东西差不多。扬州的小吃可以尝尝，买把剪刀，买个泡脚的药包还是挺有趣的。
东关街,很好，古香古色，小吃很多，就是自己一个人太孤单了
东关街,是个免费的老街。有各种各样的美食。夜晚更热闹吧
东关街,这里晚上的景色比白天更漂亮，古色古香，值得一游
东关街,小吃一条街，到扬州玩的三天每天必来报道，吃不够
东关街,好几个景点要一个一个找。有些地方还是值得去的。
东关街,街面上市井繁华、商家林立，行当俱全，生意兴隆。
东关街,窄窄的巷子，各种小吃，大众化的小吃都有，很精致
东关街,还算不错吧。有一些门店历史比较久，名气也很大。
东关街,比较好玩，地方很大，下次还会去的，逛的时间不够
东关街,东关街很不错，夜里也很美，很繁华，很多老字号。
东关街,夜游东关街，吃吃扬州小吃。看看清代建筑，很休闲
东关街,跟上海的朱家角，七宝老街什么的几乎一模一样。布局都惊人的类似，很怀疑，很多年前，抄袭就已经开始了。小吃挺多的，创意小玩意不少。
东关街,扬州的历史在这里多少能感受到，还好没全部拆掉。
东关街,几个小景点，暑假去的，便宜，就是要被太阳晒。
东关街,古色古香的东关街，流淌于一砖一瓦的别样风情。
东关街,这里的建筑历史悠久，古色古香，很有观赏价值！
东关街,很有特色的地方，历史性很强，是个不错的选择。
东关街,比较独特的步行街，物品丰富，风味小吃有特色。
东关街,古色古香的东关街。仿佛看到了扬州以前的繁荣～
东关街,值得一去，古味浓，和个园几乎连在一起，很方便
东关街,免门票的街，虽然是翻修的，但是里面小吃挺多。
东关街,扬州的历史街区，进口有遗址，老街保护的很好
东关街,值得一逛，小吃特别多，也有特色，夜景也很美
东关街,无门票困扰、赏古镇风范，品百年老字号美食！
东关街,保护得很好，环境不错，值得带小孩去感受历史
东关街,还是不错的，吃的东西不算太贵，冬天去人少。
东关街,他妈的就是买卖东西的地方，人少了还可以，人多了千万别去，不过哪里有人包皮，皮包你，哈哈哈哈哈哈哈哈哈旅游玩玩一般化了哈哈哈
东关街,网上订票方便快捷，超值。各景点也值得一看。
东关街,有些许明清古建，更多的仿建，是个类似很多古街古镇的所在:买食品杂货的商铺，特色餐馆，小吃铺。开放式免票，一个小时可以转完。
东关街,像各地老街一样，小店、小吃，兜兜逛逛吃吃看看，人少的话可以玩玩
东关街,吃的东西很多，管理得很好，卖的东西比外面贵
东关街,有吃的，有玩的，还有城墙和雕像，值得去逛逛
东关街,一条历史悠久的商业街，在市中心，交通便利。
东关街,逛吃逛吃的好地方，很多特色商品，看着都养眼
东关街,大学的时候，不爱出去，东关街跟室友去过几次
东关街,东关街，走走看看，老街，有历史，值得看看。
东关街,很热闹的老街，很多小吃，还有很多特色小店。
东关街,不错 比瘦西湖好玩多了 古色古香的夜市。。。。
东关街,去东关街有一件感觉是能感受到儿时的味道！
东关街,这真是好地方。。具有历史浓厚气息的老街区
东关街,有很多的老店，有地方特色，还是值得一去的
东关街,除了历史，东关街没有太多的特色，但可以一路小吃一路闲逛印象最深的是一家米酒庄，不喝酒的我进门就头晕，但酒的香味很浓很香！
东关街,很长的一条老街，主要是小吃，适合晚上逛。
东关街,感觉不错，江南色彩浓郁，很喜欢里面的建筑
东关街,昨天刚去，人八九成吧，小吃糕点类比较多。
东关街,各种好吃的～消费不算高～还有个园可以逛～
东关街,历史气息浓郁，江南独有的魅力，古镇风情。
东关街,扬州的一条老街，有些旧建筑，街头是老城门
东关街,离家很近，带小朋友去游玩的，以后还会去的
东关街,大同小异的步行街，没什么特色，散散步看看吃点小吃还是挺好的。
东关街,店铺多，特色小吃也挺多的，环境也比较干净
东关街,这条街区保护的比较好，是扬州有名景点之一
东关街,老街商业开发很成功，保留了原有建筑特色。
东关街,扬州的东关街历史街区，古香古色的。有趣。
东关街,扬州的老街，不过现在商业氛围已经很浓了。
东关街,非常不错，很值得去逛吃逛吃的，推荐哈！
东关街,这个瘦西湖东关街我们本地人很少去。。。
东关街,历史古街！名小吃一条街！晚上去的话更美
东关街,很有味道的地方，值得去游览，品尝美食！
东关街,小吃店特别多，人也不少，停车比较费劲。
东关街,扬州非常著名的一个街区，可以城门失火了
东关街,相当于小吃一条街、但是真的好多好吃的呀
东关街,不要门票，就是一条古街，有的小吃不错。
东关街,这里是扬州的一条古街，主要卖一些饰品，真丝的围巾、披肩，雪花膏等等.一条街都是仿古建筑.喜欢逛街的姑娘们可以去看看……
东关街,卖东西的比较多，挺多好的，东西也不贵。
东关街,值得来逛一逛 古色古香 壶园吃饭环境很好
东关街,还不错挺挺喜欢的，还回来的，因为放松
东关街,了解了很多知识，环境很好。值得去看看
东关街,玩得很开心，介绍不少小伙伴又去玩了。
东关街,好吃的很多。 其他店铺也很多。 很好玩。
东关街,东关街历史街区是比较有特色的景观街。
东关街,风景确实不错，是个学习历史的好地方。
东关街,很有特色的地方，与众不同，值得一去。
东关街,总体来说还可以。但遗憾的是吴道府台并不在联票中，但是买的联票中却有它的信息，有点误导，希望能够纠正一下。其他都很好。
东关街,是扬州市中心最有特色的复古商业街，古街东至扬州古运河，西至国庆路。很多民俗特色店和美食店。与个园、瘦西湖等距离很近，可以一并游览。晚上来的话，灯光夜景不错。
东关街,这是一个古街！里面好有特点！古香古色
东关街,古街保留的都挺好的，有很多商业元素。
东关街,舒适悠闲，有吃有玩，适合带小朋友游玩
东关街,很好，有不少的小吃和小商品，价格合理
东关街,说实话东关城门上看下去还是很美的，不过里面真没有什么逛的，东西都千篇一律，没有当地特色，连小吃都没啥，真要吃当地特色肯定去饭店了，这里的小店看着也没什么人。
东关街,这个古街啊，这个东东，所谓修新如旧，大概效果出来都这样子，全国各地差不多。还不错，推荐汪氏小苑，看看江苏民居挺好的。
东关街,是扬州城里最具代表性的一条历史老街。
东关街,還不錯，下次還要去一次，，美，我喜歡
东关街,能了解扬州历史的地方，慢慢的走一路。
东关街,小吃一条街，商业化的不明显，比较喜欢
东关街,东关街历史街区，里面古老的房子很多
东关街,历史街区，适合闲逛，别有一番风味。
东关街,旅游景点一般吧，但是那边人还挺多的
东关街,扬州的东关街还是蛮出名的，不虚此行
东关街,说是历史街区，大概是因为一是历史位置，街的东面有个东关古渡的牌楼，二是因为街区建筑风格还是仿古建筑。其实本质还是个商业步行街，随便逛逛，买买纪念品，小吃倒倒是扬州特色为主，正宗与否要看个人感受。
东关街,古色古香的建筑，富有特色的各种小吃
东关街,小吃一条街，绝对可以填饱肚子得地方
东关街,这个历史街区搞得挺有特色，必去之地
东关街,古朴，热闹，特惠，便宜，有古镇感觉
东关街,很热闹的一条美食街，夜晚的夜景更美
东关街,仿古建筑群，各色小吃令人目不转睛。
东关街,这里值得一去！非常棒，夜景更美丽！
东关街,和各地的美食街差不多，基本都是小店，小吃店基本上看哪家人多就去哪家就可以，游客基本上是用嘴品尝，用脚投票的，在一个吃了豆腐脑还不错。就是人多，找位都困难。
东关街,绝对值得一去，历史文化的典范，致敬
东关街,这条街以前不仅是扬州水陆交通要冲，而且是商业、手工业和宗教文化中心。街面上市井繁华、商家林立，行当俱全，生意兴隆。
东关街,悠哉悠哉随便逛逛，吃吃，拍拍照片！
东关街,有点像夫子庙，一般般，里面有个个园
东关街,走走，吃吃，探访古街的文化，美美哒
东关街,景色不错，非常喜欢，下次来还要去
东关街,最喜欢这种有历史感的老街了，不错
东关街,关东街历史街区非常值得我们去看看
东关街,景色很美，不知离扬州火车站近吗？
东关街,腰缠十万贯 骑鹤下扬州 广陵古城风貌
东关街,东关老街去感受历史文化！走起……
东关街,也许是上班时间，人不多，光景不错
东关街,穿越时空隧道，依稀可见唐宋风情。
东关街,这个地方去了果然没让我失望！挺好
东关街,值得一去，晚上特别热闹，小吃不错
东关街,很有特色，休闲旅游，下次会住一天
东关街,其实是商业街，可以买到扬州的特产
东关街,很多好玩的和好吃的，非常值得一看
东关街,东关街很长，过年时去人也非常多，不过还是有很多值得逛的地方。沿路有很多小吃，商业这块，和很多老街，小镇都差不多。
东关街,真的很不错的地方，可以好好的欣赏
东关街,十分值得一逛，很丰富，小吃不少。
东关街,看看古建筑，吃吃包子，估古街看看
东关街,这条亍江南风味很好吃的地方也很多
东关街,商业一条街…和大多数地方都很像，但是还是有很多自己的特色，什么三把刀、谢馥香、剪纸、特色小吃也很有特色，哇哈哈哈
东关街,感受古色古香古镇，吃淮扬小吃。
东关街,东关街很不错！天气很燥热！！！
东关街,各种不同的扬州小吃、扬州特产！
东关街,扬州的历史街区，值得去逛一逛。
东关街,一条老街，房子都是新修复古的。
东关街,古文化街，很多美食，特色小吃，
东关街,街区非常漂亮，特别是夜晚，闲逛很好的去处！但是和各地的古街大同小异，同质化严重，有本地特色的小商品纪念品不多！
东关街,历史文化街 有吃的 有玩的 东西不贵
东关街,逛街吃饭购物，就那样喽！！！！
东关街,整条街景色不错，适合休闲放松。
东关街,吃的，玩的什么都有的，挺不错的
东关街,古老的建筑，小吃比较多，人也多
东关街,老街區，吃的東西多，但口味一般
东关街,好多小吃，从头吃到尾，味道不错
东关街,不错的小街，吃的很多，适合逛逛
东关街,扬州烧饼和豆腐脑好吃到哭了。。
东关街,好吃的特别多，人文风情也特别好
东关街,值得去。但是应该再也不会去了。
东关街,就是美眉比较多，其他的就和普通景点差不多，城墙楼还是可以上去感受一下嘀
东关街,“双东”就是“东关街”和“东关古渡”。这个街区是扬州近些年来比较出名的景点，到扬州的朋友，建议一定要去一次。
东关街,扬州必来景点 卖小吃古玩三把刀
东关街,真的挺让人意外的，挺不错的，比想象中好很多，绝对值得一去，很多扬州特色小吃还有纪念品都可以在那边买，强烈推荐
东关街,不错的地方 老街的感觉 历史悠久
东关街,商业街，古街，热闹 人多，古城
东关街,总体来说还是很不错的，有各种美食，特别是扬州炒饭很美味，有一家烧烤非常火，排了两个小时队才吃到，物超所值。
东关街,值得一看，物超所值，方寸之间，浓缩了一个家族，一座城市的繁华与落寞
东关街,古色古香，想买扬州特产和工艺品的可以来逛逛。。
东关街,类似商业街，整体的消费水平偏高，人很多，不太适合节假日玩，不过氛围很好，很有地方特色，非常推荐去逛一下。
东关街,值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看 值得一看
东关街,关街以前不仅是扬州水陆交通要道，而且是商业、手工业和宗教文化中心，因此有许多的老字号店铺，众多古迹文物。
东关街,全国十大古街之一，不全是现在打造的。商铺林立，人头攒动，是老街中较好的。有不少老店和老物品卖。可以一逛。
东关街,感觉这里和南锣鼓巷很像，比较商业化了。不建议假期出行，因为人实在太多了，本想去买谢馥春，结果都没挤进去。
东关街,与其他景点比算便宜了，就是长乐故居和华氏园要右拐到另外一条路，不太好找，每个景点很小，但毕竟价钱便宜啊
东关街,有很多小吃吃，就是不是步行街、走着走着老串出摩托车电动车吓一跳
东关街,有历史的沉淀，文化的清新，还有商业的繁荣。
东关街,和其他的老街一样没什么特别，到此一游没有特别印象，和个园在一个地方，可以一起游。
东关街,东关街历史街区应该也是最近几年新搞出来的，不要门票，停车比较困难，街比较长，有些小吃小店，休闲游…
东关街,还是不错的，很多小吃，店也很多，不知道为什么那么多10元商品小店，丝巾的点很多，但不晓得真假没买
东关街,没有门票。免费博物馆里面虽然展览东西一般般。但是介绍的很全。里面小吃还算不错，就是很多服务一般
东关街,值得一玩，古色古香，好吃的好玩的。
东关街,虽说现在景点都有点程式化，但这里还是收拾得更精致些，东关街的蒋家桥更是常去填肚子的地方。。
东关街,这条街跟全国各地的美食街一样，就是各种各样的小吃。如果喜欢吃东西的话 这条街可以来。跟个园很近。游完个园后，可以顺便来这条街吃小吃。
东关街,很有味道的古街，看了张玉良纪念馆，很多小吃都不错。
东关街,经典的江南景点。江苏经济发达，人的生活习惯也是整洁卫生，小巷里也很少有垃圾杂物，很是喜欢。
东关街,吃的很多，晚上很漂亮，比较精致，旁边的个园也很不错
东关街,古色古香的街道，工艺品不错，有江南特色，价格实惠，小吃不太好吃，狮子头臭哄哄的，炒饭也硬
东关街,我们买的是套票，不过感觉一般，吸引力不大，可能单买后只玩街内的更划算！有的不知如何才能到
东关街,虽说现在景点都有点程式化，但这里还是收拾得更精致些，东关街的蒋家桥更是常去填肚子的地方。
东关街,门票使用很方便，直接报手机号。老房子走走看看，了解房子主人和子孙一门四杰的故事，挺好。
东关街,商业性很浓，不建议做为主要参观点，从个园出来就是，感觉都在演戏，卖的小吃在哪都能买到。
东关街,东关街 古镇风貌的街道，有很多特色的小店，值得逛逛，新旧结合，离青旅也很近，出行方便
东关街,有几个景点出示了验证码不让进，玩的不是很尽兴，还有景点进去不用门票，总之花了冤枉钱。
东关街,还行吧，江南园林体验下，票价也不算太贵，就是我们去太晚了，有些地方说下班了，值得买吧
东关街,人超多，三十度顶着太阳照样人挤人，建议晚上去
东关街,个人觉得很一般。只是历史悠久。估计一公里的距离吧。据说以前很繁华，有很多老字号的店。
东关街,扬州的历史文化街区，地理位置好，周边景点也很多，可以游玩个园顺便过来看看。整条街挺长的，建筑古色古香的，而且很多特色美食。
东关街,这是历史景点，了解发扬和传承扬州的历史文化，是我们中国人的责任
东关街,千篇一律的商业“古街”，几乎每个城市都有，充斥着各种号称特产的东西，带不走多少记忆
东关街,历史的印记很多，去扬州要去感受一下那里的古色古香和扬州的历史名小吃。人流量挺大。
东关街,街区里面有几家特色店铺，东西挺好吃的，特别喜欢吃那里的“粗茶淡饭”他家的狮子头
东关街,氛围还是挺不错的，就是其中的一些小景点不太好看。所以觉得买套票稍微有点不划算。
东关街,这里历史悠久的老建筑还是很有看点的，小商品也琳琅满目，扬州三把刀可以在此领略。
