景点,comments
个园,位置很好，地铁景区旁，出行方便，房间别致，干净卫生，赞赞赞赞??
个园,很大的园子。值得一逛。一定要讲解，才有意义。自己逛。逛不出来意境
个园,特别精致的江南院落，游人多，听听故事了解文化，福州真是文化之城。
个园,不错不错，里面很多竹子和弄堂，景色蛮好的，逛了2个多小时，推荐
个园,个园真的非常不错，是一个打卡的好地方啊，强烈建议大家看看这个！
个园,真的很方便 不需要取票 买好之后截图二维码 入园的时候扫一下就可以啦
个园,普普通通，反正打卡点吧
个园,四大名园之一，但园子不大胜在竹林和假山。正因为园中遍布翠竹所以园名由此而来，巧妙利用石头假山堆叠出四季景象，构思精巧环境清幽，还是可以探索一番
个园,春暖花开 烟花三月下扬州
个园,确实不错，值得一游。江南园林风格，石林，竹林，亭台楼阁别具一格
个园,非常值得一去的四大园林
个园,比较小巧的园林，以遍植青竹icon而名，以春夏秋冬四季假山而胜
个园,挺有意思的一个园子，可看可逛的内容挺多的，算是对得起这个票价。
个园,中国四大名园，确实不错
个园,个园位于江苏省扬州市广陵区东北隅，这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以叠石艺术著名，笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山。
个园,不错不错，里面很多竹子和弄堂，风景蛮好，玩了2个多小时，推荐
个园,60以上老人可以半价订票。订票方便，直接刷身份证就可以入园了
个园,古建筑，比较有历史感
个园,江南风格不是追求大气浮夸，但考虑到居然是私家庭院，大为震撼。
个园,个园宏伟壮阔，难得佳景，非常原生态，每个雕梁画柱都独具匠心哦
个园,安静的园林 冬日晒太阳
个园,出发前预习了扬州的旅游介绍，前2天去了瘦西湖、个园、大明寺，根据行程安排，买了联票，更实惠。第三天去了何园，还有运河三湾，新建的大运河博物馆壮观。非常值得一游，建议入乡随俗，体验扬州的慢生活、文化和历史。
个园,有趣好玩，盐商的宅子 和四大园林其他去过的园子比起来面积小了很多，对应拙政园和颐和园，假山比较有意思，春夏秋冬一条长廊涵盖四季，成为第一长廊。主任酷爱竹子，可能是人缺啥就爱啥吧。 性价比高，票价还是值得的 总体超赞，来扬州值得推荐的一个景点，走走看看2小时差不多
个园,"门票44元，60以上老人半票22元，1.4米以上半票,70以上免票 下午3点左右就进入个园北门 曾荣获第三批“全国重点文物保护单位”和“首批国家重点公园”称号。 这座清代 扬州 盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。 笋石、湖石、 黄石 、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”。 2005年，个园被誉为国家AAAA级旅游景区。 之所以起名字个园，是因为园内池馆清幽，翠竹成林，而且遍植于各个角落，竹叶的形状就像“个”字，因此称之为个园。 北门实际是从园子的后花园后门入，南门是宅子的正门，南门出来就是东关街了"
个园,        个园与何园在扬州分庭抗礼不分伯仲，这里完全刷新了我对扬州的想象。个园之“个”象形了竹叶悬垂恣肆的美态，个园还应该是竹子的博物馆。湘妃竹罗汉竹龟背竹品种丰富，令人眼花缭乱。小桥流水太湖石点映其间，妙不可言。流连忘返。要不是到了闭馆时间，再给俩小时也不会厌烦??
个园,人很多，景点很不错
个园,烟花三月下扬州，到了扬州必到个园逛逛。扬州私家园林的代表作
个园,性价比还不错，春夏秋冬四个景点区域，一定要看景区示意图。
个园,不需要取票 大家买好票截图二维码 入园扫一扫就可以啦 非常方便
个园,人太多，正好碰到好多旅游团，有一点不合理，有一个门只进不出，造成从东关街进还得原路返回出去。虽然东关街也是一个景点，但这样操作没有必要。
个园,平台出票很快，进园游玩很顺畅，凭身份证直接入园，很方便。
个园,不错不错不错啊不错不错不错 很好很好很好的很好很好很好很好
个园,出票快，使用方便
个园,非常不错，有典故故事，出门就是东关街，就是旺季人实在太多
个园,园子不大 但令人难忘 仿佛回到了那个年代 红顶儒商 确实与众不同
个园,小而美的园林庭院。不错不错值得一去的地方。。。。。。。。
个园,来过才知道，看过才了解，世界之大无奇不有，人生就该多游历增加阅历，不然如此短暂的一生会留下遗憾。
个园,个园。好地方。很舒服。扬州的知名打卡地之一。有韵味。有特色。是个值得去的看看地方。有机会下次再来
个园,三进三出的房屋已经很震撼了，当年还是五进，可想好富裕！
个园,有特色，挺不错
个园,有特色，挺好的
个园,扬州园林 首推个园 四季景色尽现于一园之中 闹中取静 回味无穷
个园,挺好，可能没有讲解，一家人闲逛，看不到个园的精粹。扬州三日行，慢悠悠的逛完了。酷暑七月下扬州，可能没有烟花三月下扬州的美吧，总之还是可以的。带着孩子一起逛逛玩玩吃吃喝喝，体验下不同城市不同景象。
个园,人多但很不错
个园,推荐！！！！
个园,哈哈哈哈很好
个园,很不错的感觉
个园,园林很精致！
个园,扬州市东关街上的个园是个很有名气的私家园林。景色宜人，很值得一看，是到扬州的必须打卡地之一！
个园,很不错的地方啊，值得去看看的啊
个园,著名园林建筑，巧夺天工，大气上档次。但票价比较贵。
个园,不错，有机会再来。 停车费时间。步行到景区距离较长。
个园,个园的竹千变万化，方竹、紫竹、湘妃竹让人记忆深刻！
个园,江浙一带的私家园林看得多了都混淆了，都很好很漂亮
个园,临近五一，人已经多起来了，不过园子里一步一景，极具特色，非常雅趣。跟着导游讲解了解这里的一草一木，一花一水，一山一石，一情一趣。
个园,不错哦 不错哦 不错哦 不错哦 不错哦 不错哦 不错哦 不错哦
个园,环境不错，领略了古代大家别院，古香古色，景观宜人
个园,非常不错，强烈建议请导游。要不只知道看了个宅子。
个园,个园在东关街里面，地理位置相当方便，只是春节人真的太多，而且基本不看预约码就能进，造成体验感太差，但其实里面细品还是很有收获的。
个园,扬州极具特色的园林代表作之一，亭台楼阁别有一格
个园,不错不错值得一去的地方吧。。。。。。。。。。。
个园,赶在五一出游真的就是赶鸭子上架，跟着人流挤到哪是哪，根本来不及也无心思看风景，以后不会选在过节来，平时走走逛逛应该挺有情趣的。
个园,扬州的个园也是江南园林的一个挺不错的风景名胜！
个园,很美的私家园林，就在东关街，可以两个地方一起逛
个园,扬州的个园也是扬州一大经典园林了，很有特色，
个园,有自己的特色，值得一去的地方，就是门票略贵。
个园,四大名园之一完全够格，扬州游必须到访的景点。
个园,很特别的一个园林，春夏秋冬四个精致是个园的核心，江南园林的主要元素都有了。而且也是世界文化遗产的子项，所以是非常有底蕴的。
个园,麻雀虽小五脏俱全啊，绝对不输苏州二百多园林
个园,位于江苏省扬州市的一个景色宜人的古代私家园林建筑，具有江南风情的建筑，值得一去游玩
个园,很满意这样的服务态度，希望以后也一直合作愉快哟( ′? ? `? )??( ′? ? `? )??
个园,不虚此行呀！强烈推荐，一步一景，太美了！
个园,带着孩子不建议，地方比较小，孩子也看不懂
个园,园子里竹子很多，超级大的园子，走走就蒙了
个园,扬州东关街上的个园非常值得一看，这是一家明清园林，树木分春夏秋冬四季。景色不错！
个园,个园，扬州著名的园林，非常漂亮，清代建筑，保存的很好，推荐来看看，不错不错的地方
个园,原以为去过了何园就不必再去个园，谁知不同的主题和风格，幸亏到此一游。扬州盐商富甲天下，各竞巧思广置宅园。个园是嘉庆、道光年间两淮盐商总商黄至筠的家宅，是扬州明清园林的经典代表，与北京颐和园、承德避暑山庄和苏州拙政园并称为中国四大名园。详情请见照片啦……
个园,个园位于江苏省扬州市广陵区东北隅，盐阜东路10号，曾荣获第三批“全国重点文物保护单位”和“首批国家重点公园”称号。这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。由两淮盐业商总黄至筠于清嘉庆23年（公元1818年）在原明代“寿芝园”的基础上拓建为住宅园林。
个园,性价比高，总体超赞，有趣好玩，景色不错，出票很快不错，这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。由两淮盐业商总黄至筠于清嘉庆23年（公元1818年）在原明代“寿芝园”的基础上拓建为住宅园林。个园以叠石艺术著名，笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”。
个园,逛完瘦西湖错过了饭点，趁有时间就再去个园看看，从路旁经过的导游，讲解蹭听一下下，不得不感慨古代有钱人的生活，当真无法相信的壕。 给自己一个建议，入园还是得请个讲解员，不然走马观花真不知自己在看什么，假山，庭院，古宅，竹林，有讲解才能看懂。
个园,去年冬天很冷的时候去的个园 穿过长长的东关街然后进了园子 枫叶??火红火红 倒显得冰冷的园林有一种晴朗的感觉 风格就是典型的江南园林 温柔中带着文人风骨的清高 后园子里面假山石榭 配上常绿植物 真的是很美的江南景象 逛完园子去吃了粗茶淡饭 perfect
个园,好用，记得进入时需要使用登记人的身份证
个园,院子很大，好多竹子假山亭台，值得游览！
个园,很大很好看的园子，慢慢品味，可以逛半天
个园,"这里的最佳旅游时间是每年的春季和秋季,3-5月以及8-10月。春季可以观烟雨迷蒙的江南美景，秋季可以赏月。个园灰砖瓦黛，有雕刻精细的门窗，还有造型别致的假山。"
个园,私家园林，体现出主人高贵典雅时尚气质
个园,以春秋夏冬四季景色为特点，园林精致。
个园,风景秀丽，就是人太多了，少了点趣味。
个园,人少的时候可以去看看，人多太没意思了
个园,服务跟不上，人流量特别大时应规划好游览路线，声音太嘈杂，应该保持安静，才能对园林之姜有良好体验。 旅游文明，任重道远。
个园,能够对应人群体质设计游玩套餐就更好了
个园,非常好，简单又方便，就是节日人太多了
个园,点个赞再说吧，还是很不错的地方的啊
个园,到处都是人头，到处都是人头，到处都是人头！根本看不到园林美景，十分不推荐.
个园,扬州著名景点，园林幽静，曲径通幽。
个园,瘦西湖真的很漂亮，三四月份还会再去
个园,再次游走个园 依旧是静谧的园子 值得旧地重游，追忆往昔，一代盐商沉沦史，城市的繁华没落又崛起…… 留芳后世通晓历史故事。
个园,环境优美，待客热情，消费门槛低，交通便利，停车方便，是个休闲娱乐的好地方。
个园,大盐商的私宅，园林以竹子为主，分春夏秋冬一年四季不同场景来营造，别具一格！
个园,来个园，是因为门票1园的缘故。不过讲真，这个园子确实不错，从建筑、布局……
个园,门票超值，非常方便，比单买核算，
个园,点个赞再说吧，还是不错的地方的啊
个园,讲解员温柔，讲解很好，景色不错。
个园,挺方便的，就是不能一下买5张以上
个园,假期去的，混在人群里，啥都没看清
个园,点个赞再说吧，还是不错的地方……
个园,携程网上订票，非常方便，非常好。
个园,扬州个园很有江南园林的特色，环境优雅，适合探寻古文化的真谛，有历史底蕴。
个园,个园还是挺不错的啊，风景也挺美的呢，正好放假，带着孩子一起来逛逛呀！不错
个园,已经是第二次来了，第一次来就很惊艳，没想到第二次来还有新的惊喜，爱了??
个园,晚清第一名园，小巧精致，特别是四季假山匠心独运，独一无二，真的值得一去！
个园,逛逛走走挺好，园子里风景很好。
个园,购票方便，只是天气太闷热了……
个园,春夏秋冬景色，山水园景值得推荐
个园,竹子是园林特色，高墙窄巷住宅。
个园,很漂亮的园子，里面的风景很不错
个园,很好玩儿，见识了什么叫大户人家
个园,还不错，很精致，就是地方小了点
个园,圆子不大但非常精美观，很推荐去
个园,分为两个部分，建筑那块很有意思
个园,还不错的景点。文化气氛很好。
个园,盐商古宅四季假山很赞????
个园,满意，园林的太湖石小山景不错
个园,值得一看，特别是四季园和住宅
个园,很有特点，个性鲜明的好游园。
个园,先去了瘦西湖，所以，没有惊喜
个园,服务热情，设施完善，干净整洁
个园,很好很好很好很好很好很好很好
个园,【景色】非常不错的江南园林，真羡慕古人有这么大的房子和自由活动空间！
个园,【景色】四季宜人，各有千秋，美不胜收 【性价比】休闲好去处 【趣味】好玩
个园,不错不错值得一去的地方吧！希望能够缓解炎热！。。。。。。。。。。。。
个园,给父母预定的，爸妈说很不错
个园,看过比不看好些，也算是来过
个园,到扬州必游之处，名副其实！
个园,美极了，会再次去苏州个园。
个园,扬州非常著名的江南园林，很有特点，周边有很多历史古建筑还有特色小吃
个园,挺不错的，游客不是特别多
个园,走马观花一看，景色不错！
个园,景色还行，不适合年纪大的
个园,不是人太多，我就评个园天下第一??。步步皆景，赏心悦目，独具匠心
个园,不错，感受古代庭院之美。
个园,雅致有风格，很不错的园林
个园,【趣味】个园的名字起的真特别，估计当时的主人想让园林独具特色吧！
个园,个园很不错的啊，带着娃来逛逛，看看，也是挺好的一种感受呀！很赞呢
个园,个园还是挺不错的啊，很美很赞的呀，太棒了，可喜欢来逛逛了，感受下
个园,基本都去逛过了 虽然没有想象中的大 不过里面的景色确实不错 设计很巧妙
个园,【景色】非常不错的古代私家园林，真羡慕他们，现代的土地不能买卖！
个园,春节假期带亲戚出来旅游，在携程上提前预定门票，景点检票快捷方便。
个园,跟山西的大院相比，房子显得有点小气，毕竟大城市寸土寸金。但是对园林留下深刻的印象。相比之下大院真的是土财主了。设计非常精巧。
个园,个园很美，值得专程前往
个园,服务态度很好，干净卫生
个园,园林假石山区有点意思。
个园,盐商私家花园，环境优美
个园,购票方便，刷身份证进门
个园,非常漂亮的一个私家园林，里面景色不错，而且还可以坐下来听听评弹
个园,非常满意的，风景不错
个园,景点挺好玩就是人挺多
个园,小，小，小，小，人多
个园,携程确实挺方便，给力
个园,景色优美，久逛不累。
个园,五一到哪都看人，哈哈
个园,朋友出行，开心就好。
个园,朋友出行，开心就好。
个园,山水园林，美不胜收！
个园,方便，瘦西湖春意盎然
个园,很大气，比较推荐去玩
个园,人不多，园林挺漂亮的
个园,环境不错，又很便宜。
个园,非常漂亮的私家园林，景色很好，还可以听禅，太适合上班族放松了
个园,个园来过几次，很美啊，不同时间景色也不一样，非常值得，会再来
个园,江南园林，果然不错
个园,购票方便，很满意。
个园,购票方便，很满意。
个园,景色优美，值得游玩
个园,方便，老人儿童前往
个园,预定使用非常方便。
个园,春夏秋冬四景，好看
个园,很一般，不会再去了
个园,值得，很值得去玩。
个园,值得游玩，环境优美
个园,早晨去的 人少 很美！
个园,景色美丽，体验很棒
个园,非常震撼，值得游玩
个园,春夏秋冬，值得期待
个园,很不错啊非常的不错
个园,个人最喜欢这个园子
个园,风景很好，空气清新
个园,购票方便，刷卡进门
个园,很有特色的江南园林
个园,好好好好好好好好好好好好好好好好好好好好好好好好好好好好！
个园,很不错的园林。非常有特色。很精致。我请了导游！我觉得非常有意思。园林也很漂亮，假山让我震撼。个园里面就是东关街，商业化非常严重。吃的挺多！
个园,个园景色挺特别，优美极了，空气新鲜，游客享受极了，趣味十足
个园,古代园林建筑的代表之作，尽显古时候豪宅的风范，值得一去参观
个园,扬州私家园林，整个园林全是竹子，分春夏秋冬四个季节的景点！
个园,值得一去，有明清时期的风格，性价比很高，去扬州必去的景点！
个园,我的评价小作文来咯，体验完马上就来评价了，超级推荐大家来噢
个园,个园小小的很精致，游览游客不多可以静心欣赏园内建筑亭台楼阁
个园,非常划算，很方便
个园,春夏秋冬石景很美
个园,景色挺美的园林。
个园,很大，票价值得。
个园,个园不愧四大名园
个园,携程买票挺方便的
个园,找个导游效果更好
个园,服务很好，很干净
个园,很满意的一次旅行
个园,好评了，好评了。
个园,阿芬YY群嗯我的
个园,江南园林 相当不错
个园,里面挺大 适合游玩
个园,非常雅致的地方！
个园,四大名园 太好看了
个园,好，针不戳！！！
个园,很有江南园林特色
个园,确实很不错的 【趣味】十足 【景色】优美
个园,个园还是挺不错的啊，来逛逛看看，玩玩呗！也没别的地方可去
个园,还是很不错的，进去逛一逛非常舒适的，总体来说值得一去的。
个园,还不错的啊，主要是名经典的地方啊，带着孩子来看看，感受下
个园,个园面积不大，但设计很精妙，可以看到春夏秋冬四季的景色。
个园,不错，值得一去
个园,整体感觉都不错
个园,非常惬意的园子
个园,直接刷身份证进
个园,很好～～～～～
个园,哈哈哈哈哈哈哈
个园,非常值得一去！
个园,除了人多都挺好
个园,出票块方便实用
个园,古色古香！！！
个园,古色古香！！！
个园,好！！！！！！
个园,很好，值得一去
个园,至少需要2小时
个园,挺好的 景色不错
个园,很多竹子和假山
个园,个园特色不足。
个园,个园很好看，硬件不错，吃相太难看！现如今天下大同景区的普通矿泉水竟然还要卖5块一瓶，真的很讽刺
个园,个园，我觉得是扬州城区最好的园林。维护的很好，干净整洁，小巧玲珑特别令人心旷神怡，在园子中央伫立，感觉到回到了上世纪的年代。物是人非体会一下，当事人住在里面的情景和生活状态。
个园,历史沉淀丰富
个园,出票快！好用
个园,。。。。。。
个园,很好～～～～
个园,好看好看！！
个园,还行吧挺大的
个园,非常值得一去
个园,非常值得游玩
个园,一般，很一般
个园,五一人太多了
个园,还是值得去看
个园,中国园林之美
个园,很好，很方便
个园,很精致的园林
个园,不愧四院之一
个园,挺不错的，好
个园,总体感觉不错
个园,不错的选择！
个园,很好，很方便
个园,很好，很方便
个园,方便快捷不错
个园,很有特色……
个园,每年都会去的
个园,每年都会去的
个园,非常值得一看
个园,非常值得一看
个园,不愧顶级园林
个园,园林设计独特
个园,第二次过来玩
个园,个园非常棒哦
个园,还行还行还行
个园,嘻嘻体验很好，以后又多了一个周末游玩的好地方????
个园,好好好，真的还是很不错的，可以去玩一玩的，挺好的哈哈
个园,面积虽然不大，但是很有扬州特色，有假山，有水，很不错
个园,个园环境很好，位置也很方便，就在东关街上，，闹中取静
个园,四大名园之一，去扬州的话，都会去个园，瘦西湖。个园是典型的江南风格，里面亭子别致，遍地绿植。慢悠悠逛可以一天，快去逛两小时可以搞定。
个园,昨天扬州下雪了，雪里的个园好美啊
个园,里面有人在洗手池边洗衣服，把脸盆放在水池中，我想要洗个手，让她将脸盆拿出来，结果态度很差，也没洗，我们向工作人员投诉，说要向上级领导汇报，只是汇报，没做任何的事，第一天来扬州对扬州对印象很差
个园,购票很方便
个园,值得去看看
个园,玩得很开心
个园,玩得很开心
个园,值得一看！
个园,感觉还不错
个园,还是不错的
个园,很不错的…
个园,挺不错的呀
个园,服务很好！
个园,值得一览，
个园,就是人太多
个园,景色不错。
个园,入园很方便
个园,风景很漂亮
个园,挺好的嘻嘻
个园,个园很好看
个园,值得推荐去
个园,值得推荐去
个园,值得推荐去
个园,非常不错的
个园,四季石很棒
个园,很有特色。
个园,很好不错。
个园,还是可以的
个园,好好好好好
个园,订票很方便
个园,订票很方便
个园,挺不错的！
个园,挺方便的！
个园,值得推荐。
个园,下次再去玩
个园,扬州城里非常棒的一个庄园，江南的灵秀让人终生难忘。
个园,环境优美，待客热情，消费门槛低，交通便利，停车方便
个园,不错不错不错不错哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好
个园,个园很不错的额，风景好！主要一起出门逛逛啊，简直了
个园,个园以叠石艺术著名，笋石、湖石、黄石、宣石叠成的春夏秋冬四季假山，融造园法则与山水画理于一体，被园林泰斗陈从周先生誉为“国内孤例”
个园,扬州有何园，还有个园，都是扬州精致小园林的上乘园林
个园,大量的翠竹为个园增添了无限生机，只此青绿，值得一看
个园,小时候去过好多次，长大离开家乡就没去了，印象中很美
个园,对苏州人来说，和苏州的园林还是有点不同，但是也好
个园,个园的竹子天下知！好竹好景好个园，好一个美江南！
个园,扬州个园，一园可观四季风景，还不抽空来打卡！ ??
个园,好好好好好好好，值得一去，景色很美，性价比很高！
个园,国内知名度有待提高，可以批判夕日盐商的腐朽生活！
个园,扬州必打卡地之一，在东关街里，因竹叶形状而得名。
个园,他日盐商住宅的奢华精细岂是今天土豪们可比拟的！
个园,环境非常独特，风格统一，就喜欢这种有格调的地方
个园,景点值得一去，性价比很高，环境很好，服务很好！
个园,这座清代扬州盐商宅邸私家园林，以遍植青竹而名！
个园,个人觉得它名气不如瘦西湖大，但是扬州最值得去的
个园,景点东西有点小贵，其他的还好，基本上就是看景
个园,【景色】ke'?yi 【趣味】不错 【性价比】好
个园,非常有意义，非常有价值，交通方便，出行便利。
个园,扬州晚清时期代表园林，春夏秋冬四季景色各不同
个园,扬州有名的园林，值得一逛，和苏州园林很相似了
个园,这个地方真的适合各种人群来玩来体验呀，好评噢
个园,园子里都是古色古香的建筑结构，非常有观赏性。
个园,扬州小园林 江南园林特色 没去过苏州园林逛逛不错
个园,春天来了，花儿都开了，好美好美，欢迎大家来玩
个园,这里景色优美，性价比高，非常值得推荐????
个园,江南的园林都挺美 挺喜欢的
个园,个园风景优美，历史文化气息浓厚，值得一去！
个园,环境非常不错，很出片，推荐想拍照的姐妹来！
个园,～～～～～～～～～一定要请导游一起去！不然自己就不好了，没意思的。只看看，不能深入了解！！！！！！！！！！！！！！！！！！
个园,出门旅游门票购买方便，还有优惠，不错，希望以后不同门票可以合并付款就好了，每次成人票和老人票或者儿童票都要分开购买有点麻烦
个园,人山人海，人挤人，人挨人，根本就没法游览，走路都怕踩到别人??。风景是不错，春夏秋冬，各种竹子品种，假山太湖石，可惜了。
个园,【景色】 【趣味】 【性价比】很不错，苏州的
个园,一定要请导游一起去！不然自己就不好了，没意思的。只看看，不能深入了解～～～～～～～～！！！！！！！！！！！！！！！！！！
个园,确实有点意思， 【趣味】 【景色】真是不错啊
个园,挺好的地方，希望以后有机会可以再去这里。
个园,园林环境还维护得不错，园内几株树龄上百年的古树令人印象深刻……但多处房屋在维修，还有一些没开放，假山游玩也有不少路障，害得游客爬上爬下…游览引导方面有待完善…。
个园,个园虽然没有瘦西湖出名，但还是有特色的。
个园,独特的江南园林，精巧的设计，有文化韵味。
个园,个园是一处典型的私家住宅园林，全园分为中部花园、南部住宅、北部品种竹观赏区。从住宅进入园林，首先看到的是月洞形园门，门上石额书写“个园”二字。园门后是春景，夏景位于园之西北，秋景在园林东北方向，冬景则在春景东边。主要景点抱山楼 抱山楼是座七楹长楼，艮跨一夏秋两山之间，两山东西依楼而掇，有多条山径直通楼上，抱山楼在空间上连接两山，楼前长廊环绕两山于胸前，这是抱山楼得名的由来。在抱山楼长廊上可共赏夏秋两景，因此被今人戏称为“时空隧道”。楼下走廊的南墙上，镶嵌清人刘凤浩撰写的《竹石记》刻石。
个园,古风建筑，体现了扬州与众不同的美！！！！
个园,小巧精致的江南园林，还是比较有特色的。
个园,很小众的地方，没几个游客，过来逛逛就好
个园,去扬州旅游一定要去个园看看，景色迷人。
个园,景色很美，喜欢中国园林艺术的可以去看看
个园,个园风景优美，文化气息浓厚，值得一看！
个园,个园处处皆风景，真的很不错，值得一去～
个园,扬州个园，妙趣自在其中，??????！
个园,中国四大名园，不请讲解不了解内中真意！
个园,【景色】优美 【趣味】很强 【性价比】很高
个园,孩子非常的喜欢，有时间的时候都会去走走
个园,这里非常值得去，晚清盐商园林住宅的典范
个园,挺棒的，值得一去！环境优美，交通方便，具有较高的历史文化价值，很有教育意义！
个园,人文自然风光都挺好的！ 有空希望再去！
个园,很有味道的一个公园，值得大家去玩一玩
个园,地方不是很大，但是特别有意境！！！！
个园,这里交通还是相当便利的，环境也还好。
个园,扬州市一个有名的风景区，值得一看哦！
个园,扬州的著名景点，来扬州必须打卡的地方
个园,个园的建筑非常有当地特色，值得一去～
个园,园子设计很精美，比较小一会儿就走完了
个园,典型的江南园林，很有味道，值得逛逛。
个园,离家不远，带孩子去过两'次，挺喜欢的
个园,这里非常值得去，江南盐商的府宅的典范
个园,很漂亮，很漂亮的景点，很好看，很好玩
个园,古代园林，历史的见证，每个人都会喜欢
个园,这里的景色真的是特别美，值得去逛逛。
个园,挺不错的地方，里面的东西也还是不错的
个园,处处透着江淮的灵秀，真可谓一步一景。
个园,很喜欢苏州的小园子，美而灵动，很精致
个园,地方不大，不过挺好看的，可以过来逛逛
个园,园区景色优美，环境舒适，很不错的地方
个园,还不错的样子，希望有机会再去一次。
个园,扬州的名片，地标景点之一，值得一游
个园,竹子非常美哦，值得去哦，行动起来吧
个园,好…………………………～～～～～～
个园,以竹见长，移步换景，古典园林美学。
个园,天气不冷不热的 逛逛个园看看竹子 不错
个园,小而精致的一个江南园林，不错不错！
个园,地理位置优越，环境优美，值得游览！
个园,非常喜欢这个园子，时间静止不动了，
个园,很棒的，很漂亮的，有时间去看看！！
个园,园林景色不错，趣味性高，性价比好！
个园,扬州非常著名的江南园林，不错很喜欢
个园,江南特色园林，每次去东关街都要逛逛
个园,个园，以四季为主题而建的园林典范；荟萃百种的竹林大全；巧夺天工的清代亭台楼阁。小而全，少而精，值得细细品味！导游讲解一队队过密且声音过大，影响了观赏气氛。
个园,能不把导游震天响的扩音器给禁止了，就不能用耳机吗？好好的园林、很有特色的文创、特产、纪念品价格也合理，但都被导游震天响的扩音器弄得很烦很烦，连照片都没拍
个园,园林不大，很快就逛完了，不过有美女大冬天着古服评弹点赞，免费期间游人如织
个园,这个网红打卡地的东西是真的很不错
个园,扬州的著名景点，来扬州的人都会去
个园,必打卡处 园林风景如画独特 美不胜收
个园,个园这名字真的好有意思，一个花园
个园,江南私人园林的代表之作，值得一去
个园,扬州个园景色宜人，非常值得一游。
个园,环境很好，绿化做的不错，空气好。
个园,景色很好很值得去的一个游玩的地方
个园,国内园林的代表，非常有特色，不错
个园,好地方，好玩，好景，好去处，值得
个园,这服务，确实没得说，推荐推荐推荐
个园,好评不错好评不错好评不错好评不错
个园,去过一次，大概1小时就可以逛完了
个园,这座清代扬州盐商宅邸私家园林，以遍植青竹而名，以春夏秋冬四季假山而胜。有机会可以去逛逛、看看，个人觉得还是不错的
个园,不错，很好的地方，很适合去看看。
个园,很不错很有特色的地方，太美了……
个园,小巧精致的一个小园子，非常漂亮的
个园,值得一去，光名字起的就很有意思。
个园,很多不同种类造型的竹子，很有看头
个园,烟花三月下扬州 疫情控制的挺好 加油
个园,个园，景色宜人漂亮，值得去一去哈
个园,春天好美啊，欢迎大家一起来扬州玩
个园,值得一看的江南园林代表！不错的！
个园,自己非常值得去，晚清园林的典范。
个园,非常喜欢这个小小的花园，很有特色
个园,在携程订的票，确认短信中就有二维码，到个园门口刷码就进，非常方便。个园非常有历史，假山有特色，竹林，竹海值得去体验。整体布局，结构也非常有特色，值得去。
个园,风景区不错，很休闲的的旅游去处
个园,苏州园林，江南水乡，环境还不错
个园,喜欢，去过好多次了，心情特别好
个园,扬州个园，精致小园林的典范之作
个园,去过几次，很美，有文化，有内涵
个园,小小的园子江南风光尽收眼底！！
个园,江南园林，精美小巧，值得一游。
个园,【景色】漂亮 【趣味】 【性价比】
个园,扬州个园景色优美如画，游客较多
个园,非常值得去哦，赶紧行动起来吧。
个园,盐商修的园林，规模还算挺大的。
个园,江苏扬州市的个园确实是非常好！
个园,很久以前去过，大概十几年了吧。
个园,好………………………………：：
个园,扬州园林的代表“个园”小巧精致
个园,竹字，个园名字的由此而很有趣。
个园,这个地方的名字很特别，非常不错
个园,扬州的个园属于江南园林的典范。
个园,上年去了，人太多，竹子园好像。
个园,江南园林，山水有相逢，精巧别致
个园,环境不错，很多人过来，都说不错
个园,中国古园林的代表之作，值得一去
个园,景色还是不错的很幽静可以去一趟
个园,我去的时候游客很少，体验不错。
个园,个园，如同名字一样，很有个性。
个园,【景色】 【趣味】 【性价比】不错
个园,不错 风景挺美的的 值得去玩 推荐
个园,建筑风格独特 景色秀丽 值得一去
个园,比较有特点 半天就能逛完，挺好
个园,园林建设很有特色，面积也比较大，逛完老街就可以直接进来交通挺方便的。
个园,我和同伴一致认为不如广州清晖园，园林小，票还贵（清晖园才15）石头多，树少水少，如没去过扬州园林，看看也行
个园,不起眼的门面，里边别有洞天。不亏是闻名遐迩的私家林园，大气又精致，是精雕细琢的艺术品。谁说商人只有满身铜臭，从个园既可看出当年主人的富可敌国、也会惊叹其超凡品味和格局
个园,里面的假山群 小孩子可以捉迷藏 也感受了一下当时的盐商家族真的很有钱
个园,个园人多，不怎么值得去看
个园,扬州个园 颇有特色 值得一逛
个园,停车方便 竹子种类很多 漂亮
个园,还不错！适合春天来的！
个园,江南特色的园子，典型的江南风格。很多人都会来逛这个园子，里面的布置错落有致，房间很多。真是个不错的地方
个园,春节，游客好多哟……
